,date,star_group,text,sentiment
996,2024-07-13,1,regular mistake staff donat care nearly always mess seems like canat even arsed returned happy meal tonight marus bridge wigan restaurant theyad somehow missed half item ignored several minute despite person asked iave seen opened happy meal milkshake front big enough clue young lad replacing kidas meal amanagera come offered measly amcflurry somethinga inconvenience politely declined left almost thing could offer make thing maybe usually work didnat know say refusing kind offer maybe itas messing regular occurrence canat even arsed anymore unfortunately regular occurrence could forgive mistake made customer service ok itas poor far worst iave ever avoid thereas plenty restaurant area really want eat,Negative
997,2024-07-13,1,costumer service beena costumer service waiting hour chicken nugget,Negative
998,2024-07-13,1,appa app delivery transferred uber eats didnat provide full address work customer time call couldnat answer phone time wouldnat refund donat mcdelivery ordering company donat provide uber company name,Negative
999,2024-07-13,1,never delivery large medium fry note fry medium expensive large rip also dip requested phoned made basically hard luck,Negative
1000,2024-07-02,1,waste time money donat use app donat use app always get missing item last time happened used accumulated point week bigmacc never came uber give refund something like try make claim,Negative
1001,2024-07-12,1,advertise open advertise open manager arses,Negative
1002,2024-07-12,1,poor service aps spent nevera poor service aps spent never turned got email saying courier hadnat turned refund would made could take day go back account take money straight away,Negative
1003,2024-07-12,1,another day light robbery dalamana another day light robbery dalaman airport bad way take advantage traveller,Negative
1004,2024-07-12,1,could give zero star would could give zero star would un f ing believable app big mac meal ubereats delivered opened bag find milkshake fry big mac phone ubereats refund givend phone nothing contact ubereats wrong people canat tell angry right wouldnat recommend ubereats p take,Negative
1005,2024-07-11,1,rude drive assistant fourth consecutive time missing item macdonald ryde isle wight rude drive assistant please thank drink yes curt stunned even help fourth time row missed item checked sick death getting home short item paid obviously improve profit margin joke reason write experience tell u rather hopeless maybe answer may fast establishment still accountable repeated shoddy service,Negative
1006,2024-07-08,1,horrible experience horrible experience missing item hair minute wait drove drive though told park round front wait minute later still got drove back round drive though complain quickly rushed mym together forgetting half thing go back round third time finally got right took home opened burger check inside large black hair threw burger rest bin emailed customer service told returned store proof would recieve free would waste time took half hour get right would want new unhygeinic hell please never visit care health,Negative
1007,2024-07-11,1,pattie size reduced much alwaysa pattie size reduced much always come away hungry local cafe give time much less money,Negative
1008,2024-07-10,1,bad experience last night hartogate town horrible service cold fry burger bin hotel wanted change drink even paid large meal want pay aps extra nearly aps large big mac meal terrible bad service,Negative
